movieId,predicted_rating,n_neighbor_votes,title,genres,release_year,mean_rating,rating_count,bayesian_rating
107462,4.5,1,Ninja: Shadow of a Tear,Action|Crime|Thriller,2013,4.5,1,3.5923
111146,4.5,1,Alpha and Omega 3: The Great Wolf Games,Action|Adventure|Animation|Children|Comedy,2014,4.5,1,3.5923
117646,4.5,1,Dragonheart 2: A New Beginning,Action|Adventure|Comedy|Drama|Fantasy|Thriller,2000,4.5,1,3.5923
133867,4.5,1,Barely Lethal,Action|Adventure|Comedy,2015,4.5,1,3.5923
142550,4.5,1,Ryuzo and the Seven Henchmen,Action|Comedy,2015,4.5,1,3.5923
160527,4.5,1,Sympathy for the Underdog,Action|Crime|Drama,1971,4.5,1,3.5923
164226,4.5,1,Maximum Ride,Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller,2016,4.5,1,3.5923
191005,4.5,1,Gintama,Action|Adventure|Comedy|Sci-Fi,2017,4.5,1,3.5923
1112,4.486,2,Palookaville,Action|Comedy|Drama,1996,4.5,2,3.668
8235,4.428,2,Safety Last!,Action|Comedy|Romance,1923,4.0,2,3.5846
86892,4.382,3,The Man from Nowhere,Action|Crime|Thriller,2010,4.5,3,3.732
3384,4.377,4,"Taking of Pelham One Two Three, The",Action|Crime,1974,4.5,4,3.7868
55167,4.374,4,Tekkonkinkreet (Tekkon kinkurîto),Action|Adventure|Animation|Crime|Fantasy,2006,4.625,4,3.8225
93838,4.345,9,The Raid: Redemption,Action|Crime,2011,4.3333,9,3.8956
4956,4.325,3,"Stunt Man, The",Action|Adventure|Comedy|Drama|Romance|Thriller,1980,4.5,3,3.732
109968,4.32,2,Why Don't You Play In Hell? (Jigoku de naze warui),Action|Drama,2013,4.25,2,3.6263
27156,4.316,5,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",Action|Animation|Drama|Fantasy|Sci-Fi,1997,4.3,5,3.7677
69524,4.316,3,Raiders of the Lost Ark: The Adaptation,Action|Adventure|Thriller,1989,4.3333,3,3.6935
85342,4.307,7,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),Action|Crime|Drama,2010,4.3571,7,3.8539
1927,4.3,10,All Quiet on the Western Front,Action|Drama|War,1930,4.35,10,3.9258
26681,4.297,2,Bullet in the Head,Action|Drama|War,1990,4.0,2,3.5846
72308,4.293,2,Battlestar Galactica: The Plan,Action|Adventure|Drama|Sci-Fi,2009,4.25,2,3.6263
4826,4.27,2,"Big Red One, The",Action|Adventure|Drama|War,1980,4.25,2,3.6263
8132,4.266,9,Gladiator,Action|Drama,1992,4.3333,9,3.8956
5965,4.266,2,"Duellists, The",Action|War,1977,4.1667,3,3.6551
1209,4.265,18,Once Upon a Time in the West (C'era una volta il West),Action|Drama|Western,1968,4.3056,18,4.0184
3030,4.263,13,Yojimbo,Action|Adventure,1961,4.2308,13,3.9137
147382,4.259,3,Doctor Who: Voyage Of The Damned,Action|Sci-Fi,2007,4.5,3,3.732
69275,4.254,4,Dead Snow (Død snø),Action|Adventure|Comedy|Horror,2009,4.25,4,3.7154
82242,4.251,2,Rare Exports: A Christmas Tale (Rare Exports),Action|Comedy,2010,4.25,2,3.6263
8268,4.248,2,Point of No Return,Action|Thriller,1993,4.25,2,3.6263
3404,4.237,5,Titanic,Action|Drama,1953,3.5833,6,3.5322
133802,4.227,2,Slow West,Action|Thriller|Western,2015,4.25,2,3.6263
3153,4.226,5,"7th Voyage of Sinbad, The",Action|Adventure|Fantasy,1958,4.4,5,3.801
7925,4.225,2,"Hidden Fortress, The (Kakushi-toride no san-akunin)",Action|Adventure,1958,4.25,2,3.6263
55721,4.218,10,Elite Squad (Tropa de Elite),Action|Crime|Drama|Thriller,2007,4.3,10,3.9008
2905,4.218,4,Sanjuro (Tsubaki Sanjûrô),Action|Adventure|Drama,1962,4.25,4,3.7154
74510,4.217,4,"Girl Who Played with Fire, The (Flickan som lekte med elden)",Action|Crime|Drama|Mystery|Thriller,2009,4.25,4,3.7154
32460,4.198,4,Knockin' on Heaven's Door,Action|Comedy|Crime|Drama,1997,4.25,4,3.7154
72489,4.193,3,Ninja Assassin,Action|Crime|Drama|Thriller,2009,4.1667,3,3.6551
122912,4.191,11,Avengers: Infinity War - Part I,Action|Adventure|Sci-Fi,2018,4.0,13,3.7833
7056,4.19,2,"Public Enemy, The",Action|Crime|Drama,1931,4.25,2,3.6263
8142,4.189,2,Dead or Alive: Hanzaisha,Action|Crime,1999,4.25,2,3.6263
73323,4.181,5,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)",Action|Crime|Mystery,2009,4.2,5,3.7344
4142,4.163,2,Left Behind: The Movie,Action|Adventure|Drama|Thriller,2000,4.25,2,3.6263
84414,4.153,2,All-Star Superman,Action|Adventure|Animation|Sci-Fi,2011,4.25,2,3.6263
26606,4.138,2,"Chinese Ghost Story, A (Sinnui yauwan)",Action|Fantasy|Horror|Romance,1987,4.25,2,3.6263
26547,4.124,2,Police Story (Ging chaat goo si),Action|Comedy|Crime|Thriller,1985,4.25,2,3.6263
168248,4.118,7,John Wick: Chapter Two,Action|Crime|Thriller,2017,4.1429,7,3.7656
38095,4.09,3,"Bittersweet Life, A (Dalkomhan insaeng)",Action|Crime|Drama,2005,4.1667,3,3.6551
116668,4.089,2,Dead Snow 2: Red vs. Dead,Action|Comedy|Horror,2014,4.0,2,3.5846
68945,4.087,2,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),Action|Animation|Mystery|Sci-Fi,1997,4.0,2,3.5846
7387,4.073,19,Dawn of the Dead,Action|Drama|Horror,1978,3.975,20,3.8172
3681,4.065,32,For a Few Dollars More (Per qualche dollaro in più),Action|Drama|Thriller|Western,1965,4.1515,33,4.0004
3062,4.053,11,"Longest Day, The",Action|Drama|War,1962,4.0,11,3.7627
4444,4.053,3,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",Action|Crime,1972,4.1667,3,3.6551
187593,4.027,10,Deadpool 2,Action|Comedy|Sci-Fi,2018,3.875,12,3.7053
6350,4.017,24,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,4.0625,24,3.8975
8016,4.006,2,"Getaway, The",Action|Crime|Drama|Thriller,1972,4.0,2,3.5846
7766,4.0,4,Throne of Blood (Kumonosu jô),Action|Drama|Thriller|War,1957,4.0,4,3.644
105653,4.0,4,Escape Plan,Action|Mystery|Thriller,2013,4.0,4,3.644
31923,4.0,3,"Three Musketeers, The",Action|Adventure|Comedy,1973,4.0,3,3.6166
3372,4.0,2,"Bridge at Remagen, The",Action|War,1969,4.0,2,3.5846
6448,4.0,2,"Flight of the Phoenix, The",Action|Adventure|Drama,1965,4.0,2,3.5846
8167,4.0,2,Captain Blood,Action|Adventure|Romance,1935,4.0,2,3.5846
86628,4.0,2,Kill the Irishman,Action|Crime,2011,4.0,2,3.5846
95475,4.0,2,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),Action|Adventure|Animation,1991,4.0,2,3.5846
107953,4.0,2,Dragon Ball Z: Battle of Gods,Action|Animation|Fantasy|IMAX,2013,4.0,2,3.5846
600,4.0,1,Love and a .45,Action|Comedy|Crime,1994,4.0,1,3.5469
1473,4.0,1,Best Men,Action|Comedy|Crime|Drama,1997,4.0,1,3.5469
1739,4.0,1,3 Ninjas: High Noon On Mega Mountain,Action|Children|Comedy,1998,4.0,1,3.5469
2737,4.0,1,Assassination,Action|Drama|Thriller,1987,4.0,1,3.5469
3761,4.0,1,"Blood In, Blood Out",Action|Crime|Drama|Thriller,1993,4.0,1,3.5469
4434,4.0,1,"10th Victim, The (La decima vittima)",Action|Comedy|Sci-Fi|Thriller,1965,4.0,1,3.5469
4717,4.0,1,"Battle Creek Brawl (Big Brawl, The)",Action|Comedy,1980,4.0,1,3.5469
5181,4.0,1,Hangar 18,Action|Sci-Fi|Thriller,1980,4.5,2,3.668
5300,4.0,1,3:10 to Yuma,Action|Adventure|Drama|Thriller|Western,1957,4.0,1,3.5469
5493,4.0,1,In Like Flint,Action|Adventure|Comedy,1967,4.0,1,3.5469
6417,4.0,1,Live Wire,Action,1992,4.0,1,3.5469
6583,4.0,1,"Blood of Heroes, The (Salute of the Jugger, The)",Action|Sci-Fi,1989,4.0,1,3.5469
7031,4.0,1,"Real McCoy, The",Action|Crime|Drama|Thriller,1993,4.0,1,3.5469
7070,4.0,1,Red River,Action|Adventure|Western,1948,4.0,1,3.5469
7345,4.0,1,Agent Cody Banks 2: Destination London,Action|Adventure|Children|Comedy,2004,4.0,1,3.5469
8117,4.0,1,In China They Eat Dogs (I Kina spiser de hunde),Action|Comedy,1999,4.0,1,3.5469
8118,4.0,1,Delta Force 2 (Delta Force 2: The Colombian Connection),Action|Adventure|Thriller|War,1990,4.0,1,3.5469
8241,4.0,1,Masterminds,Action|Comedy|Thriller,1997,4.0,1,3.5469
8593,4.0,1,Juice,Action|Crime|Drama|Thriller,1992,4.0,1,3.5469
26236,4.0,1,"White Sun of the Desert, The (Beloe solntse pustyni)",Action|Adventure|Comedy|Drama|Romance|War,1970,4.0,1,3.5469
27022,4.0,1,Thursday,Action|Crime|Thriller,1998,4.0,1,3.5469
27134,4.0,1,Dark Portals: The Chronicles of Vidocq  (Vidocq),Action|Crime|Fantasy,2001,4.0,1,3.5469
27708,4.0,1,Helen of Troy,Action|Adventure|Drama|Romance,2003,4.0,1,3.5469
44597,4.0,1,Youth of the Beast (Yaju no seishun),Action|Crime|Mystery,1963,4.0,1,3.5469
49688,4.0,1,"Dam Busters, The",Action|Drama|War,1955,4.0,1,3.5469
58297,4.0,1,Doomsday,Action|Drama|Sci-Fi|Thriller,2008,4.0,1,3.5469
63826,4.0,1,Splinter,Action|Horror|Thriller,2008,4.0,1,3.5469
64695,4.0,1,Sword of the Stranger (Sutorejia: Mukô hadan),Action|Adventure|Animation,2007,4.0,1,3.5469
65596,4.0,1,Mesrine: Killer Instinct (L'instinct de mort),Action|Crime|Drama|Thriller,2008,4.0,1,3.5469
65631,4.0,1,Battle in Seattle,Action|Drama,2007,4.0,1,3.5469
67508,4.0,1,"Baader Meinhof Komplex, Der",Action|Crime|Drama|Thriller,2008,4.0,1,3.5469
68597,4.0,1,Scorpio,Action|Drama|Thriller,1973,4.0,1,3.5469
72982,4.0,1,Alice,Action|Adventure|Fantasy,2009,4.0,1,3.5469
73876,4.0,1,Undisputed II: Last Man Standing,Action|Crime|Drama,2006,4.0,1,3.5469
77893,4.0,1,Merantau,Action|Drama,2009,4.0,1,3.5469
80083,4.0,1,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese),Action|Adventure|Animation|Fantasy|Sci-Fi,1989,4.0,1,3.5469
81520,4.0,1,Undisputed III: Redemption,Action|Crime|Drama,2010,4.0,1,3.5469
95004,4.0,1,Superman/Doomsday,Action|Animation,2007,4.0,1,3.5469
95165,4.0,1,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),Action|Adventure|Animation|Sci-Fi|Thriller,1990,4.0,1,3.5469
95473,4.0,1,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi),Action|Adventure|Animation,1992,4.0,1,3.5469
95499,4.0,1,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),Action|Adventure|Animation,1993,4.0,1,3.5469
95519,4.0,1,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu),Action|Adventure|Animation|Fantasy,1993,4.0,1,3.5469
95771,4.0,1,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai),Action|Adventure|Animation,1994,4.0,1,3.5469
95780,4.0,1,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da),Action|Adventure|Animation,1994,4.0,1,3.5469
95965,4.0,1,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi),Action|Adventure|Animation,1990,4.0,1,3.5469
97757,4.0,1,'Hellboy': The Seeds of Creation,Action|Adventure|Comedy|Documentary|Fantasy,2004,4.0,1,3.5469
100579,4.0,1,Universal Soldier: Day of Reckoning,Action|Sci-Fi|Thriller,2012,4.0,1,3.5469
107159,4.0,1,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6),Action|Drama,1964,4.0,1,3.5469
117867,4.0,1,'71,Action|Drama|Thriller|War,2014,4.0,1,3.5469
128842,4.0,1,Dragonheart 3: The Sorcerer's Curse,Action|Adventure|Fantasy,2015,4.0,1,3.5469
130578,4.0,1,"Gunman, The",Action|Thriller,2015,4.0,1,3.5469
130842,4.0,1,Power/Rangers,Action|Adventure|Sci-Fi,2015,4.0,1,3.5469
135815,4.0,1,The Magnificent Ruffians,Action|Drama,1979,4.0,1,3.5469
137859,4.0,1,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,Action|Adventure|Animation,1993,4.0,1,3.5469
137863,4.0,1,Dragon Ball Z: Resurrection of F,Action|Adventure|Animation|Fantasy,2015,4.0,1,3.5469
141400,4.0,1,Invincible Shaolin,Action,1978,4.0,1,3.5469
146309,4.0,1,The Boy and the Beast,Action|Adventure|Animation,2015,4.0,1,3.5469
147657,4.0,1,Masked Avengers,Action,1981,4.0,1,3.5469
150993,4.0,1,Anacleto: Agente secreto,Action|Comedy,2015,4.0,1,3.5469
152591,4.0,1,Ip Man 3,Action,2015,4.0,1,3.5469
162968,4.0,1,Kizumonogatari Part 1: Tekketsu,Action|Animation|Mystery,2016,4.0,1,3.5469
163056,4.0,1,Shin Godzilla,Action|Adventure|Fantasy|Sci-Fi,2016,4.0,1,3.5469
168026,4.0,1,Marvel One-Shot: Agent Carter,Action|Adventure|Fantasy|Sci-Fi,2013,4.0,1,3.5469
170399,4.0,1,CHiPS,Action|Comedy|Drama,2017,4.0,1,3.5469
170817,4.0,1,Snatched,Action|Comedy,2017,4.0,1,3.5469
172497,4.0,1,T2 3-D: Battle Across Time,Action|Adventure|Sci-Fi,1996,4.0,1,3.5469
183611,4.0,1,Game Night,Action|Comedy|Crime|Horror,2018,4.0,1,3.5469
184931,4.0,1,Death Wish,Action|Crime|Drama|Thriller,2018,4.0,1,3.5469
193581,4.0,1,Black Butler: Book of the Atlantic,Action|Animation|Comedy|Fantasy,2017,4.0,1,3.5469
26184,3.992,2,"Diamond Arm, The (Brilliantovaya ruka)",Action|Adventure|Comedy|Crime|Thriller,1968,3.5,2,3.5013
2288,3.989,43,"Thing, The",Action|Horror|Sci-Fi|Thriller,1982,3.9333,45,3.8548
7022,3.975,29,Battle Royale (Batoru rowaiaru),Action|Drama|Horror|Thriller,2000,3.9333,30,3.8254
32387,3.969,2,"Sword of Doom, The (Dai-bosatsu tôge)",Action|Drama,1966,4.25,2,3.6263
104913,3.968,10,Rush,Action|Drama,2013,3.8182,11,3.6674
4441,3.963,3,Game of Death,Action,1978,4.1667,3,3.6551
65514,3.955,10,Ip Man,Action|Drama|War,2008,3.95,10,3.7258
105585,3.948,2,Machete Kills (Machete 2),Action|Crime|Thriller,2013,4.0,2,3.5846
98124,3.943,7,"Batman: The Dark Knight Returns, Part 1",Action|Animation|Sci-Fi,2012,3.9286,7,3.6774
70533,3.943,3,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo),Action|Animation|Sci-Fi,2007,3.8333,3,3.5781
8730,3.936,2,To End All Wars,Action|Drama|War,2001,4.0,2,3.5846
1287,3.934,32,Ben-Hur,Action|Adventure|Drama,1959,3.9412,34,3.8413
6808,3.928,4,Where Eagles Dare,Action|Adventure|War,1968,4.0,4,3.644
114935,3.926,10,Predestination,Action|Mystery|Sci-Fi|Thriller,2014,3.9,10,3.7008
31184,3.922,2,Appleseed (Appurushîdo),Action|Animation|Fantasy|Sci-Fi,2004,3.8333,3,3.5781
103883,3.918,3,2 Guns,Action|Comedy|Crime,2013,4.0,3,3.6166
162478,3.901,3,Masterminds,Action|Comedy|Crime,2016,4.0,3,3.6166
7802,3.892,8,"Warriors, The",Action|Adventure|Crime|Thriller,1979,3.9375,8,3.6953
167746,3.886,7,The Lego Batman Movie,Action|Animation|Comedy,2017,3.7143,7,3.5892
26183,3.881,2,Asterix and Cleopatra (Astérix et Cléopâtre),Action|Adventure|Animation|Children|Comedy,1968,4.25,2,3.6263
3265,3.88,9,Hard-Boiled (Lat sau san taam),Action|Crime|Drama|Thriller,1992,4.0,9,3.7377
94985,3.876,3,Get the Gringo,Action|Crime|Drama|Thriller,2012,3.8333,3,3.5781
110501,3.861,7,The Raid 2: Berandal,Action|Crime|Thriller,2014,3.9286,7,3.6774
81132,3.857,2,Rubber,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,2010,3.75,2,3.543
122896,3.853,6,Pirates of the Caribbean: Dead Men Tell No Tales,Action|Adventure|Comedy|Fantasy,2017,3.7857,7,3.6186
63276,3.852,2,Crows Zero (Kurôzu zero),Action,2007,4.0,2,3.5846
3771,3.851,3,The Golden Voyage of Sinbad,Action|Adventure|Fantasy,1973,4.0,3,3.6166
112175,3.85,15,How to Train Your Dragon 2,Action|Adventure|Animation,2014,3.7667,15,3.6606
861,3.848,9,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),Action|Comedy|Crime|Thriller,1992,3.8333,9,3.6587
5782,3.844,19,"Professional, The (Le professionnel)",Action|Drama|Thriller,1981,3.8684,19,3.7419
42946,3.832,2,Project A ('A' gai waak),Action|Comedy,1983,4.0,2,3.5846
86142,3.829,4,13 Assassins (Jûsan-nin no shikaku),Action,2010,4.0,4,3.644
93297,3.826,2,Act of Valor,Action|Thriller|War,2012,3.75,2,3.543
6893,3.825,10,"Italian Job, The",Action|Comedy|Crime,1969,3.85,10,3.6758
93510,3.824,25,21 Jump Street,Action|Comedy|Crime,2012,3.8654,26,3.7643
4339,3.818,4,Von Ryan's Express,Action|Adventure|Drama|War,1965,3.75,4,3.5725
99813,3.817,8,"Batman: The Dark Knight Returns, Part 2",Action|Animation,2013,3.875,8,3.6675
112006,3.817,3,Tangled Ever After,Action|Animation|Children,2012,3.8333,3,3.5781
179401,3.815,6,Jumanji: Welcome to the Jungle,Action|Adventure|Children,2017,3.6667,6,3.5635
940,3.814,7,"Adventures of Robin Hood, The",Action|Adventure|Romance,1938,4.0,8,3.7231
57640,3.812,18,Hellboy II: The Golden Army,Action|Adventure|Fantasy|Sci-Fi,2008,3.8056,18,3.697
62383,3.812,2,"20,000 Leagues Under the Sea",Action|Adventure|Sci-Fi,1916,3.75,2,3.543
42718,3.808,4,District 13 (Banlieue 13),Action|Crime|Sci-Fi,2004,3.8,5,3.601
93805,3.806,2,Iron Sky,Action|Comedy|Sci-Fi,2012,3.75,2,3.543
61026,3.804,3,Red Cliff (Chi bi),Action|Adventure|Drama|War,2008,4.0,3,3.6166
68486,3.804,3,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia),Action|Drama|War,2009,4.0,3,3.6166
81156,3.803,6,Jackass 3D,Action|Comedy|Documentary,2010,3.9167,6,3.6572
69805,3.802,2,"Librarian, The: The Curse of the Judas Chalice",Action|Adventure|Fantasy,2008,3.75,2,3.543
141544,3.796,3,Turbo Kid,Action|Adventure|Sci-Fi,2015,3.5,3,3.5012
111362,3.794,29,X-Men: Days of Future Past,Action|Adventure|Sci-Fi,2014,3.8333,30,3.7504
188301,3.793,3,Ant-Man and the Wasp,Action|Adventure|Comedy|Fantasy|Sci-Fi,2018,3.6667,3,3.5397
5899,3.79,4,Zulu,Action|Drama|War,1964,4.0,4,3.644
136449,3.784,2,Ghost in the Shell 2.0,Action|Animation|Sci-Fi,2008,3.75,2,3.543
70728,3.781,3,Bronson,Action|Comedy|Drama|Thriller,2009,3.8333,3,3.5781
2366,3.777,24,King Kong,Action|Adventure|Fantasy|Horror,1933,3.64,25,3.6004
2924,3.777,9,Drunken Master (Jui kuen),Action|Comedy,1978,4.05,10,3.7758
6645,3.777,7,THX 1138,Action|Adventure|Drama|Sci-Fi,1971,3.7857,7,3.6186
91974,3.777,5,Underworld: Awakening,Action|Fantasy|Horror|IMAX,2012,3.8,5,3.601
6966,3.768,3,Darkman,Action|Crime|Fantasy|Sci-Fi|Thriller,1990,3.8333,3,3.5781
7569,3.766,12,You Only Live Twice,Action|Adventure|Sci-Fi|Thriller,1967,3.8333,12,3.6825
155509,3.766,3,Mr. Right,Action|Comedy|Romance,2016,3.5,3,3.5012
189333,3.763,2,Mission: Impossible - Fallout,Action|Adventure|Thriller,2018,3.75,2,3.543
7360,3.761,15,Dawn of the Dead,Action|Drama|Horror|Thriller,2004,3.9062,16,3.7506
84942,3.753,2,Drive Angry,Action|Fantasy|Thriller,2011,3.75,2,3.543
6051,3.752,3,"Harder They Come, The",Action|Crime|Drama,1973,4.1667,3,3.6551
74668,3.743,2,District 13: Ultimatum (Banlieue 13 - Ultimatum),Action|Sci-Fi,2009,3.75,2,3.543
134170,3.73,7,Kung Fury,Action|Comedy|Fantasy|Sci-Fi,2015,3.7143,7,3.5892
84187,3.722,3,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha),Action|Animation|Drama|Sci-Fi,2009,3.5,3,3.5012
95497,3.718,2,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin),Action|Adventure|Animation,1992,3.75,2,3.543
1264,3.715,4,Diva,Action|Drama|Mystery|Romance|Thriller,1981,3.8,5,3.601
110102,3.714,30,Captain America: The Winter Soldier,Action|Adventure|Sci-Fi|IMAX,2014,3.7419,31,3.6833
26340,3.709,3,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix)",Action|Adventure|Animation|Children|Comedy|Fantasy,1976,3.6667,3,3.5397
96004,3.709,2,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),Action|Adventure|Animation,1993,3.25,2,3.4596
7657,3.708,2,Versus,Action|Comedy|Fantasy|Horror,2000,3.75,2,3.543
26159,3.708,2,Tokyo Drifter (Tôkyô nagaremono),Action|Crime|Drama,1966,3.75,2,3.543
109850,3.708,2,Need for Speed,Action|Crime|Drama|IMAX,2014,3.75,2,3.543
66785,3.704,5,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom)",Action|Adventure|Comedy|Western,2008,3.8,5,3.601
1497,3.7,3,Double Team,Action,1997,4.0,3,3.6166
8968,3.698,6,After the Sunset,Action|Adventure|Comedy|Crime|Thriller,2004,3.5833,6,3.5322
53140,3.698,2,"Librarian: Quest for the Spear, The",Action|Adventure|Comedy|Fantasy|Romance,2004,3.75,2,3.543
62849,3.695,13,RocknRolla,Action|Crime,2008,3.7692,13,3.6529
